"trending_date","title","channel_title","category_id","publish_time","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","publish_hour","publish_when","publish_wday","timetotrend"
2018-01-06,"RC Jansen Strandbeest","Mike H","People and Blogs",2015-01-08 16:02:08,8502,42,0,4,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","8+"
2018-01-06,"Inventing The Wheel","J Gasser","Entertainment",2017-11-08 17:27:53,987,1,1,0,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","8+"
2018-01-06,"Kramer vs Kramer-Clou Scene","Livia Giustiniani","Film and Animation",2008-04-05 14:22:40,49942,46,6,26,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","8+"
2018-01-06,"Speks in Stop Motion","Speks","Science and Technology",2017-11-20 11:23:58,2178,15,2,4,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","8+"
2018-01-06,"Polar bear cub audio","RZSS Highland Wildlife Park","Pets and Animals",2018-01-03 03:12:37,3393,12,0,2,FALSE,FALSE,FALSE,3,"12am to 8am","Wednesday","3"
2018-01-06,"Physical Encoder for an Open Source Braille Embosser","Carlos Campos","People and Blogs",2017-12-28 18:57:04,3551,1,0,0,FALSE,FALSE,FALSE,18,"3pm to 12am","Thursday","8+"
2018-01-06,"Ready To Fly!","StanDrawsSpaceships","People and Blogs",2018-01-01 10:00:04,164800,3500,80,161,FALSE,FALSE,FALSE,10,"8am to 3pm","Monday","5"
2018-01-06,"Dazed & Confused - LIVIN Speech","Navenanthen Gepardieu","Entertainment",2013-10-28 07:39:41,21063,72,2,1,FALSE,FALSE,FALSE,7,"12am to 8am","Monday","8+"
2018-01-06,"#DisneyParksLIVE: Fantasy In The Sky New Years Eve Fireworks | Disney World","Disney Parks","Entertainment",2018-01-01 00:11:37,130416,1812,30,110,FALSE,FALSE,FALSE,0,"12am to 8am","Monday","5"
2018-01-06,"OUR LIT NEW YEARS EVE!!","Daily Davidsons","Entertainment",2018-01-01 12:59:47,25211,2372,34,184,FALSE,FALSE,FALSE,12,"8am to 3pm","Monday","5"
2018-01-06,"JUST BETWEEN US: THE (UN)AUTHORIZED DOCUMENTARY","Just Between Us","Comedy",2018-01-01 11:00:02,71452,5744,48,208,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","5"
2018-01-06,"DOG KNOCKS DOWN 1,000 DOMINOES!","Haru the Shiba Inu","Pets and Animals",2017-12-30 22:12:35,43437,2547,26,208,FALSE,FALSE,FALSE,22,"3pm to 12am","Saturday","6"
2018-01-07,"NERF Putt-Putt Golf Challenge!","Battle Universe!","Entertainment",2018-01-05 17:00:02,517427,8533,959,2950,FALSE,FALSE,FALSE,17,"3pm to 12am","Friday","2"
2018-01-07,"JuJu Smith-Schuster Pranks Steelers Fans - Undercover News Interview","JuJu Smith-Schuster","Entertainment",2018-01-05 13:59:22,283692,10749,198,1809,FALSE,FALSE,FALSE,13,"8am to 3pm","Friday","2"
2018-01-07,"Daniel Bryan teams Jimmy Uso and Naomi in WWE Mixed Match Challenge","WWE","Sports",2018-01-05 12:15:22,742624,19129,255,1704,FALSE,FALSE,FALSE,12,"8am to 3pm","Friday","2"
2018-01-07,"What Makes Radiators Bang So Loudly?","SciShow","Education",2018-01-06 17:00:00,92008,3810,102,484,FALSE,FALSE,FALSE,17,"3pm to 12am","Saturday","1"
2018-01-07,"SOME FUN MEMORIES FROM 2017! (Recap Video)","Rosanna Pansino","Howto and Style",2018-01-06 11:38:19,262985,14979,177,2180,FALSE,FALSE,FALSE,11,"8am to 3pm","Saturday","1"
2018-01-07,"Meet the new Sugar Pine 7.","Sugar Pine 7","Entertainment",2018-01-05 14:47:36,184153,15234,269,1761,FALSE,FALSE,FALSE,14,"8am to 3pm","Friday","2"
2018-01-07,"DAD TEACHES GAY SON HOW TO SHOOT *emotional*","Lucas","Comedy",2018-01-06 13:49:36,41272,4377,440,640,FALSE,FALSE,FALSE,13,"8am to 3pm","Saturday","1"
2018-01-07,"MY THOUGHTS ABOUT MAKING THE FORBES LIST","SuperwomanVlogs","People and Blogs",2018-01-06 16:10:09,86891,8451,85,946,FALSE,FALSE,FALSE,16,"3pm to 12am","Saturday","1"
2018-01-07,"I Had A Mommy Moment","KKandbabyJ","People and Blogs",2018-01-05 19:42:03,223648,12745,281,1379,FALSE,FALSE,FALSE,19,"3pm to 12am","Friday","1"
2018-01-07,"Why Is Everyone Wearing Black At The Golden Globes?","BuzzFeedVideo","People and Blogs",2018-01-05 20:38:03,329266,9195,1029,1110,FALSE,FALSE,FALSE,20,"3pm to 12am","Friday","1"
2018-01-07,"Billions Season 3 (2018) | Official Trailer | Damian Lewis & Paul Giamatti SHOWTIME Series","Billions","Entertainment",2018-01-06 16:57:32,12523,462,7,76,FALSE,FALSE,FALSE,16,"3pm to 12am","Saturday","1"
2018-01-07,"LaVar Ball gets real during interview with ESPN before LiAngelo and LaMelo's first game | ESPN","ESPN","Sports",2018-01-05 11:28:20,408986,9034,278,2018,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","2"
2018-01-07,"Iran's massive protests, explained in 4 minutes","Vox","News and Politics",2018-01-05 13:43:34,449454,14771,696,2554,FALSE,FALSE,FALSE,13,"8am to 3pm","Friday","2"
2018-01-07,"YOUTUBE SENT ME A MYSTERY GIFT!!!","DanTDM","Gaming",2018-01-04 13:32:27,1628997,86583,764,57848,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","3"
2018-01-07,"Daz Watches Worst Kickstarters #9","Daz Games","Entertainment",2018-01-05 11:43:14,268199,19817,140,2729,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","2"
2018-01-07,"BEST MAKEUP OF 2017!","NikkieTutorials","Howto and Style",2018-01-05 16:00:29,1237587,137537,581,74431,FALSE,FALSE,FALSE,16,"3pm to 12am","Friday","2"
2018-01-07,"SOMETHING TO TELL YOU! TRUTHS I LEARNT IN 2017 ad","Patricia Bright","Howto and Style",2018-01-05 16:27:50,182857,12743,230,1309,FALSE,FALSE,FALSE,16,"3pm to 12am","Friday","2"
2018-01-07,"How LaserDisc Ultimately Won the Format Wars","Today I Found Out","Education",2018-01-05 11:47:35,117611,3834,137,601,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","2"
2018-01-07,"Top Stiff Arms & Power Moves of the 2017 Season! | NFL Highlights","NFL","Sports",2018-01-06 00:00:01,118865,2038,58,416,FALSE,FALSE,FALSE,0,"12am to 8am","Saturday","1"
2018-01-07,"One At A Time | Alex Aiono ft T-Pain VR Video","Alex Aiono","Music",2018-01-05 12:00:05,177486,16945,178,1090,FALSE,FALSE,FALSE,12,"8am to 3pm","Friday","2"
2018-01-07,"VFX Expert Breaks Down The History of Shrinking People in Movies | WIRED","WIRED","Film and Animation",2018-01-05 12:31:45,45209,1496,26,78,FALSE,FALSE,FALSE,12,"8am to 3pm","Friday","2"
2018-01-07,"Life Observations: Dogs","Mustache Wax","Comedy",2018-01-05 17:18:31,16690,1580,14,138,FALSE,FALSE,FALSE,17,"3pm to 12am","Friday","2"
2018-01-07,"Man Creates Snow Plow Out Of TV Box, Lawn Mower","CBS Philly","News and Politics",2018-01-04 06:58:55,12621,65,10,18,FALSE,FALSE,FALSE,6,"12am to 8am","Thursday","3"
2018-01-07,"Larry Holder shaves head for doubting Saints","New Orleans Saints on NOLA.com","Sports",2018-01-04 20:03:08,2439,35,1,4,FALSE,FALSE,FALSE,20,"3pm to 12am","Thursday","2"
2018-01-07,"Gas Mask Scene | Kong: Skull Island (2017)","Adam Whitley","Film and Animation",2017-08-14 16:33:41,943,1,0,0,FALSE,FALSE,FALSE,16,"3pm to 12am","Monday","8+"
2018-01-07,"Making a Solar Cell From (Almost) Scratch","Voltfolio","People and Blogs",2017-12-31 22:41:39,2604,27,0,0,FALSE,FALSE,FALSE,22,"3pm to 12am","Sunday","6"
2018-01-07,"It's like I have ESPN","TheGracieC","Comedy",2012-09-06 00:21:39,51932,82,4,11,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","8+"
2018-01-07,"Chappell Roan - Die Young [Music Video]","Chappell Roan","Music",2018-01-04 12:09:23,23755,206,1,26,FALSE,FALSE,FALSE,12,"8am to 3pm","Thursday","3"
2018-01-07,"Landing the Triple Axel | Mirai Nagasu | US Figure Skating","The Players' Tribune","Sports",2018-01-02 16:29:28,12352,181,2,17,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","5"
2018-01-07,"VCV - Open source, FREE modular software. First look and noob tutorial.","Benn and Gear","Music",2017-09-14 20:55:32,28266,508,12,56,FALSE,FALSE,FALSE,20,"3pm to 12am","Thursday","8+"
2018-01-08,"Oprah Winfrey Golden Globes Cecil B. DeMille Award Acceptance Speech","Pop & Sports HQ","Sports",2018-01-07 22:24:55,305899,6967,494,1344,FALSE,FALSE,FALSE,22,"3pm to 12am","Sunday","0"
2018-01-08,"Whole ocean is frozen, INSANE!","Ryan Canty","Entertainment",2018-01-07 12:24:30,563246,7843,290,2362,FALSE,FALSE,FALSE,12,"8am to 3pm","Sunday","1"
2018-01-08,"Oprah Winfrey Receives Cecil B. de Mille Award at the 2018 Golden Globes","NBC","Entertainment",2018-01-07 23:15:26,136112,6642,370,941,FALSE,FALSE,FALSE,23,"3pm to 12am","Sunday","0"
2018-01-08,"Pimpin Ain't Easy","sWooZie","Film and Animation",2018-01-07 13:00:05,679554,42681,1771,4692,FALSE,FALSE,FALSE,13,"8am to 3pm","Sunday","1"
2018-01-08,"Mitchell Robbins Microwaves Soup","Gus Johnson","Comedy",2018-01-07 09:51:17,369656,25612,869,1380,FALSE,FALSE,FALSE,9,"8am to 3pm","Sunday","1"
2018-01-08,"ZUMA Mission","SpaceX","Science and Technology",2018-01-07 20:19:10,459102,11972,302,1204,FALSE,FALSE,FALSE,20,"3pm to 12am","Sunday","0"
2018-01-08,"9 Weird Things To Do When You Are Bored","Troom Troom","Howto and Style",2018-01-07 10:00:04,1648982,24625,3683,3502,FALSE,FALSE,FALSE,10,"8am to 3pm","Sunday","1"
2018-01-08,"Titans vs. Chiefs | NFL Wild Card Game Highlights","NFL","Sports",2018-01-06 20:29:32,1357584,9762,345,4741,FALSE,FALSE,FALSE,20,"3pm to 12am","Saturday","1"
2018-01-08,"Gateway to Sedona DEBUNK","CaptainDisillusion","Entertainment",2018-01-07 15:00:08,175035,27051,233,2058,FALSE,FALSE,FALSE,15,"8am to 3pm","Sunday","1"
2018-01-08,"Golden Globes 2018: What to Expect as Celebs Hit the Red Carpet in All Black","Entertainment Tonight","Entertainment",2018-01-07 11:04:44,71546,495,314,407,FALSE,FALSE,FALSE,11,"8am to 3pm","Sunday","1"
2018-01-08,"Oil tanker ablaze following collision with ship off coast of China","Guardian News","News and Politics",2018-01-07 07:05:37,86668,260,156,359,FALSE,FALSE,FALSE,7,"12am to 8am","Sunday","1"
2018-01-08,"Wild Patagonian horse is masterfully tamed - Wild Patagonia - BBC Earth","BBC Earth","Pets and Animals",2018-01-07 05:00:04,75906,2883,83,312,FALSE,FALSE,FALSE,5,"12am to 8am","Sunday","1"
2018-01-08,"The Mystery That Keeps Neil deGrasse Tyson Up At Night","The Late Show with Stephen Colbert","Entertainment",2018-01-06 03:35:00,1071973,22877,895,2813,FALSE,FALSE,FALSE,3,"12am to 8am","Saturday","2"
2018-01-08,"Dallas Mavericks caoch Rick Carlisle sounds off on ESPN Lavar Ball article","startelegramvideo","News and Politics",2018-01-07 17:40:15,25108,107,5,51,FALSE,FALSE,FALSE,17,"3pm to 12am","Sunday","1"
2018-01-08,"When You Get Stuck in a Conversation","CollegeHumor","Comedy",2018-01-06 12:30:01,522888,21911,856,1558,FALSE,FALSE,FALSE,12,"8am to 3pm","Saturday","2"
2018-01-08,"Mischievous Cat Labeled 'Problem Child' Finds A Mom Who Adores Her | The Dodo","The Dodo","Pets and Animals",2018-01-06 14:00:02,251028,8734,137,638,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","2"
2018-01-08,"Reacting to My First Video (try not to cringe compilation)","Simply Nailogical","Entertainment",2018-01-06 10:20:58,1822519,105066,857,12439,FALSE,FALSE,FALSE,10,"8am to 3pm","Saturday","2"
2018-01-08,"West Ham's Josh Cullen loses tooth after kick to the face, plays on | 2017-18 FA Cup Highlights","FOX Soccer","Sports",2018-01-07 12:02:28,15776,191,14,69,FALSE,FALSE,FALSE,12,"8am to 3pm","Sunday","1"
2018-01-08,"Top 10 Plays of the Night: January 6, 2018","NBA","Sports",2018-01-07 02:20:36,335783,3522,351,294,FALSE,FALSE,FALSE,2,"12am to 8am","Sunday","1"
2018-01-08,"Is the Tesla Model 3 Worth It?","Austin Evans","Science and Technology",2018-01-06 14:07:42,435752,19222,605,2054,FALSE,FALSE,FALSE,14,"8am to 3pm","Saturday","2"
2018-01-08,"Police: One man dead after explosion in Stockholm","Fox News","News and Politics",2018-01-07 10:36:19,11107,85,26,201,FALSE,FALSE,FALSE,10,"8am to 3pm","Sunday","1"
2018-01-08,"Let It Go - Frozen ( cover by Big Marvel )","Big Marvel","Music",2018-01-06 08:21:54,484060,60911,737,6009,FALSE,FALSE,FALSE,8,"8am to 3pm","Saturday","2"
2018-01-08,"Marshmello - LoVe U (Official Music Video)","marshmello","Music",2018-01-05 09:00:00,2198456,131351,4162,10966,FALSE,FALSE,FALSE,9,"8am to 3pm","Friday","3"
2018-01-08,"iPhone X vs 100 Tide Pods EXPERIMENT - Will it Survive?","TechRax","Entertainment",2018-01-05 13:52:40,1013075,24292,6441,7063,FALSE,FALSE,FALSE,13,"8am to 3pm","Friday","3"
2018-01-08,"What Cat People Do When It's Cold Outside","Cole and Marmalade","Pets and Animals",2018-01-05 18:03:40,194905,13726,109,1296,FALSE,FALSE,FALSE,18,"3pm to 12am","Friday","3"
2018-01-08,"Checking Out the New McDonaldâ€™s Dollar Menu","TheReportOfTheWeek","Entertainment",2018-01-05 19:32:36,229323,11241,515,2765,FALSE,FALSE,FALSE,19,"3pm to 12am","Friday","2"
2018-01-08,"Top 10 Worst Reasons You Hated The Last Jedi","Jenny Nicholson","Film and Animation",2018-01-05 07:07:16,129714,10877,2521,5766,FALSE,FALSE,FALSE,7,"12am to 8am","Friday","3"
2018-01-08,"2018 Golden Globes: Who Should Win, Who Will Win | THR","The Hollywood Reporter","Entertainment",2018-01-05 18:57:49,24047,264,20,125,FALSE,FALSE,FALSE,18,"3pm to 12am","Friday","3"
2018-01-08,"When in Japan, Deep-Fry Some Maple Leaves","Great Big Story","People and Blogs",2018-01-05 02:00:00,185388,7081,48,798,FALSE,FALSE,FALSE,2,"12am to 8am","Friday","3"
2018-01-08,"What To Expect At The 2018 Golden Globes | NBC Nightly News","NBC News","News and Politics",2018-01-05 21:45:15,6826,34,11,19,FALSE,FALSE,FALSE,21,"3pm to 12am","Friday","2"
2018-01-08,"The secret language of letter design (with English subtitles) | Martina Flor","TED","Education",2018-01-05 11:04:57,57943,1200,94,102,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","3"
2018-01-08,"SF Museum Groundbreaking Show Survival Research Labs 1992","Genuine Survival Research Labs","Science and Technology",2011-08-19 01:43:51,19006,92,6,19,FALSE,FALSE,FALSE,1,"12am to 8am","Friday","8+"
2018-01-08,"Gretchen Carlson says it's time to modernize the Miss America pageant","PBS NewsHour","News and Politics",2018-01-05 19:01:42,1970,35,10,0,TRUE,FALSE,FALSE,19,"3pm to 12am","Friday","2"
2018-01-08,"Overthinking overthinking overthinking overthinking","Anna Akana","Comedy",2018-01-04 12:00:03,277410,30685,133,1458,FALSE,FALSE,FALSE,12,"8am to 3pm","Thursday","4"
2018-01-08,"notting-hill-movie-clip-last-brownie","Tim Barrett","Film and Animation",2011-11-10 17:02:04,26185,29,4,0,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","8+"
2018-01-08,"OjO Commuter ScooterÂ®- Light Electric Vehicle for the Bike Lane & Beyond!","OjO Commuter Scooter by OjO Electric","Travel and Events",2017-11-10 14:18:46,789,3,0,0,FALSE,FALSE,FALSE,14,"8am to 3pm","Friday","8+"
2018-01-08,"New Year's Eve Penske Peel at the 11foot8 bridge","yovo68","Autos and Vehicles",2018-01-03 19:46:33,304017,3446,158,1925,FALSE,FALSE,FALSE,19,"3pm to 12am","Wednesday","4"
2018-01-08,"MILCK - This Is Not The End [Official Audio]","MILCK","Music",2018-01-03 23:57:26,5092,301,2,17,FALSE,FALSE,FALSE,23,"3pm to 12am","Wednesday","4"
2018-01-08,"The Loyalty Test - Would you switch Clubs for Big Money?","Bundesliga","Sports",2018-01-03 20:00:01,98835,4706,46,452,FALSE,FALSE,FALSE,20,"3pm to 12am","Wednesday","4"
2018-01-08,"Road Rage - Russian Style","CHauserable","Comedy",2017-12-22 10:37:49,1807,6,3,0,FALSE,FALSE,FALSE,10,"8am to 3pm","Friday","8+"
2018-01-08,"A Burst of Deep Sea Fireworks: Halitrephes Jelly | Nautilus Live","EVNautilus","Science and Technology",2017-12-31 18:46:25,89132,1981,7,87,FALSE,FALSE,FALSE,18,"3pm to 12am","Sunday","8+"
2018-01-09,"10 BEST Moments From 2018 Golden Globes","Clevver News","Entertainment",2018-01-08 05:18:32,782747,5910,1762,1165,FALSE,FALSE,FALSE,5,"12am to 8am","Monday","1"
2018-01-09,"Red Sparrow | Official Trailer [HD] | 20th Century FOX","20th Century Fox","Film and Animation",2018-01-08 09:00:11,1711525,7716,728,1155,FALSE,FALSE,FALSE,9,"8am to 3pm","Monday","1"
2018-01-09,"A new beginning... and WE'RE TERRIFIED","The Valleyfolk","People and Blogs",2018-01-08 13:01:06,192042,29164,209,4886,FALSE,FALSE,FALSE,13,"8am to 3pm","Monday","1"
2018-01-09,"Will It Meatloaf? Taste Test","Good Mythical Morning","Entertainment",2018-01-08 06:00:00,746535,24437,607,4062,FALSE,FALSE,FALSE,6,"12am to 8am","Monday","1"
2018-01-09,"EVERY PUBERTY EVER","Smosh","Comedy",2018-01-08 12:00:04,935866,39467,1567,4136,FALSE,FALSE,FALSE,12,"8am to 3pm","Monday","1"
2018-01-09,"Tapper cuts off Trump adviser interview: I've wasted enough of my viewers' time","CNN","News and Politics",2018-01-07 10:34:15,2592824,28132,11319,35908,FALSE,FALSE,FALSE,10,"8am to 3pm","Sunday","2"
2018-01-09,"Matty Matheson Reviews The Internet's Most Popular Food Videos | Bon AppÃ©tit","Bon AppÃ©tit","Entertainment",2018-01-08 12:04:48,235830,9376,581,501,FALSE,FALSE,FALSE,12,"8am to 3pm","Monday","1"
2018-01-09,"Oprah Winfrey - 2018 Golden Globes - Full Backstage Speech","Variety","Entertainment",2018-01-07 22:44:08,718046,4760,1088,1212,FALSE,FALSE,FALSE,22,"3pm to 12am","Sunday","1"
2018-01-09,"Golden Globes 2018: The Most Memorable Moments | THR News","The Hollywood Reporter","Entertainment",2018-01-08 03:49:00,132893,766,867,461,FALSE,FALSE,FALSE,3,"12am to 8am","Monday","1"
2018-01-09,"Marvel Studios' Black Panther - Rise TV Spot","Marvel Entertainment","Entertainment",2018-01-08 22:13:21,216047,14047,136,1472,FALSE,FALSE,FALSE,22,"3pm to 12am","Monday","0"
2018-01-09,"Police Just Found A Missing Texas Reporter Who Said She Was Being Followed By Suspicious Man | TIME","TIME","News and Politics",2018-01-08 11:42:40,107016,322,272,232,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","1"
2018-01-09,"L.A.â€™s Best Indian Food Is in This Gas Station","Great Big Story","Travel and Events",2018-01-08 02:00:00,268248,7150,138,597,FALSE,FALSE,FALSE,2,"12am to 8am","Monday","1"
2018-01-09,"Steve Aoki x Lauren Jauregui - All Night (Official Video) Ultra Music","Ultra Music","Music",2018-01-08 11:30:51,739814,82003,2536,7696,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","1"
2018-01-09,"Whatâ€™s Hiding Deep Within The Rainforest?","Life Noggin","Education",2018-01-08 09:00:00,156669,8019,126,1015,FALSE,FALSE,FALSE,9,"8am to 3pm","Monday","1"
2018-01-09,"Panthers vs. Saints | NFL Wild Card Game Highlights","NFL","Sports",2018-01-07 21:00:50,1124072,8909,323,4117,FALSE,FALSE,FALSE,21,"3pm to 12am","Sunday","1"
2018-01-09,"How to Make Slime | Hannah Stocking","Hannah Stocking","Comedy",2018-01-08 12:00:34,868110,43336,1947,3575,FALSE,FALSE,FALSE,12,"8am to 3pm","Monday","1"
2018-01-09,"Emma Watson Attends Golden Globes With Imkaan Activist | E! Live from the Red Carpet","E! Live from the Red Carpet","Entertainment",2018-01-07 20:59:46,100723,1225,819,512,FALSE,FALSE,FALSE,20,"3pm to 12am","Sunday","1"
2018-01-09,"Your Google Assistant: coming soon to smart displays","Google","Science and Technology",2018-01-08 20:02:34,57393,2298,80,225,FALSE,FALSE,FALSE,20,"3pm to 12am","Monday","0"
2018-01-09,"Best & Worst Dressed 2018 Golden Globes (Dirty Laundry)","Clevver Style","Howto and Style",2018-01-08 03:29:15,501513,11702,858,1407,FALSE,FALSE,FALSE,3,"12am to 8am","Monday","1"
2018-01-09,"Golden Globes 2018: Why stars wore black on the red carpet - BBC News","BBC News","News and Politics",2018-01-08 02:54:41,41264,514,544,600,FALSE,FALSE,FALSE,2,"12am to 8am","Monday","1"
2018-01-09,"KUWTK | Katch the Two Night Kardashian Event this Sunday and Monday | E!","E! Entertainment","Entertainment",2018-01-07 21:59:57,354886,1002,315,112,FALSE,FALSE,FALSE,21,"3pm to 12am","Sunday","1"
2018-01-09,"Samsung The Wall is a 146-inch modular TV","CNET","Science and Technology",2018-01-08 14:52:31,46598,722,22,154,FALSE,FALSE,FALSE,14,"8am to 3pm","Monday","1"
2018-01-09,"Sign Language Isn't Universal","Tom Scott","Education",2018-01-08 11:00:08,134541,10777,387,1297,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","1"
2018-01-09,"High End vs. Drugstore Cruelty Free Makeup | Beauty With Mi | Refinery29","Refinery29","Howto and Style",2018-01-08 11:00:02,26967,836,36,190,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","1"
2018-01-09,"1 MILLION SUBSCRIBER WATCH PARTY","The Ohana Adventure","Entertainment",2018-01-07 22:34:07,66874,5320,170,909,FALSE,FALSE,FALSE,22,"3pm to 12am","Sunday","1"
2018-01-09,"Mecum Collector Car Auction - Kissimmee 2018 Day 2","Mecum Auctions","Autos and Vehicles",2018-01-06 22:35:04,90556,360,53,19,FALSE,FALSE,FALSE,22,"3pm to 12am","Saturday","2"
2018-01-09,"Agents of SHIELD 5x06 Final Scene","In Case You Missed It","People and Blogs",2018-01-05 22:25:51,49646,501,5,108,FALSE,FALSE,FALSE,22,"3pm to 12am","Friday","3"
2018-01-09,"Visit an Immense, Real-Life Fairy-Tale Castle | National Geographic","National Geographic","Travel and Events",2018-01-06 08:00:01,44609,1823,19,124,FALSE,FALSE,FALSE,8,"8am to 3pm","Saturday","3"
2018-01-09,"Logan Paul (Don't be That Guy in Japan... or Anywhere Else)","That Japanese Man Yuta","Entertainment",2018-01-04 14:01:55,1111674,91287,1492,16563,FALSE,FALSE,FALSE,14,"8am to 3pm","Thursday","5"
2018-01-09,"Jerry Van Dyke, star of â€˜Coach,â€™ dead at 86","New York Daily News","News and Politics",2018-01-06 18:30:00,3721,29,4,34,FALSE,FALSE,FALSE,18,"3pm to 12am","Saturday","3"
2018-01-09,"Matthieu Ricard Leads a Meditation on Altruistic Love and Compassion | Talks at Google","Talks at Google","Entertainment",2015-06-11 13:41:02,53000,445,15,12,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","8+"
2018-01-09,"2 planes collide on tarmac at Pearson, forcing evacuations","CityNews Toronto","News and Politics",2018-01-05 23:53:30,34133,46,10,24,FALSE,FALSE,FALSE,23,"3pm to 12am","Friday","3"
2018-01-09,"Golden Globes Movie Predictions - Collider Scoreboard","ColliderVideos","Entertainment",2018-01-05 14:00:06,20068,830,32,262,FALSE,FALSE,FALSE,14,"8am to 3pm","Friday","4"
2018-01-09,"Gentoo Linux on a 486 PC in 2018","yeokm1","Science and Technology",2018-01-06 03:15:31,24311,176,2,42,FALSE,FALSE,FALSE,3,"12am to 8am","Saturday","3"
2018-01-09,"Nina Dobrev Wants to Save Sharks (30s)","Oceana","Nonprofit and Activism",2018-01-03 11:01:48,8493,31,1,3,FALSE,FALSE,FALSE,11,"8am to 3pm","Wednesday","6"
2018-01-12,"Cantina Theme played by a pencil and a girl with too much time on her hands","Dani Ochoa","Entertainment",2018-01-11 01:31:37,726453,48233,1088,2126,FALSE,FALSE,FALSE,1,"12am to 8am","Thursday","1"
2018-01-12,"Nintendo Direct Mini 1.11.2018","Nintendo","Gaming",2018-01-11 09:00:00,1467488,74660,3020,22251,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","1"
2018-01-12,"Troye Sivan - My My My!","TroyeSivanVEVO","Music",2018-01-11 00:00:01,1796354,260148,4282,26674,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2018-01-12,"REAL LIFE LUCKY BLOCK MYSTERY BOX!!!","GamingWithJen","People and Blogs",2018-01-11 16:30:01,114829,11492,208,4824,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2018-01-12,"TULLY - Official Teaser Trailer - In Theaters April 20","Focus Features","Entertainment",2018-01-11 11:00:28,69052,652,60,88,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2018-01-12,"Yellow Labrador dumped after being used for breeding puppies.  Look how happy she is now!","Hope For Paws - Official Rescue Channel","Pets and Animals",2018-01-10 17:06:06,564515,26005,385,2233,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","2"
2018-01-12,"James Franco Addresses His Sexual Misconduct Allegations","Late Night with Seth Meyers","Comedy",2018-01-11 05:00:04,279691,2827,543,1545,FALSE,FALSE,FALSE,5,"12am to 8am","Thursday","1"
2018-01-12,"Are You Smarter Than Average?","AsapSCIENCE","Science and Technology",2018-01-11 11:59:10,218242,13683,1024,2160,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2018-01-12,"Silicon Valley Season 5 Official Teaser (2018) | HBO","HBO","Film and Animation",2018-01-10 11:59:41,500658,8108,550,1315,FALSE,FALSE,FALSE,11,"8am to 3pm","Wednesday","2"
2018-01-12,"Season Five Hot Sauce Lineup, REVEALED | Hot Ones","First We Feast","Howto and Style",2018-01-11 11:00:05,409477,28355,251,3815,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2018-01-12,"5 McDonald's Gadgets put to the Test!","CrazyRussianHacker","Science and Technology",2018-01-11 16:50:31,121952,11946,485,2226,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2018-01-12,"Diplo - Get It Right (Feat. MÃ¸) (Official Video)","Diplo","Music",2018-01-11 10:01:19,201384,18690,287,1210,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","1"
2018-01-12,"No Country For Pregnant Women | January 10, 2018 Act 2 | Full Frontal on TBS","Full Frontal with Samantha Bee","People and Blogs",2018-01-11 02:00:00,157496,4155,614,780,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2018-01-12,"Altered Carbon | Official Trailer [HD] | Netflix","Netflix Asia","Entertainment",2018-01-11 10:30:30,114276,2169,93,221,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","1"
2018-01-12,"Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting","4given4ever1","News and Politics",2018-01-10 18:03:09,191953,6434,453,0,TRUE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2018-01-12,"Jack White - Connected By Love","JackWhiteVEVO","Music",2018-01-10 12:00:07,549511,11169,1410,1229,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","2"
